4 -4.89031 0.744056 0.578289 1.28507 
4.01 -4.90397 0.749496 0.466756 1.07609 
4.02 -4.90093 0.748273 0.474807 1.10332 
4.03 -4.86385 0.738441 0.585939 1.47215 
4.04 -4.84836 0.733514 0.438188 0.984017 
4.05 -4.83976 0.729221 0.592194 1.28729 
4.06 -4.85742 0.7372 0.503718 1.17998 
4.07 -4.82593 0.727093 0.406769 0.917719 
4.08 -4.81845 0.722548 0.48488 1.2339 
4.09 -4.79106 0.714833 0.585131 1.2449 
4.1 -4.81468 0.72323 0.411848 0.992132 
4.11 -4.79445 0.715713 0.535544 1.13332 
4.12 -4.76872 0.705579 0.619733 1.09205 
4.13 -4.72892 0.692267 0.708767 1.30679 
4.14 -4.75259 0.699633 0.804186 1.40633 
4.15 -4.73944 0.698056 0.541784 1.19476 
4.16 -4.70463 0.684213 0.781413 1.36905 
4.17 -4.6486 0.66227 0.961968 1.49082 
4.18 -4.64822 0.659274 1.95058 2.38387 
4.19 -4.64488 0.661404 1.06651 1.3429 
4.2 -4.65822 0.668433 1.00545 1.68821 
4.21 -4.62542 0.654643 1.16776 1.5234 
4.22 -4.63089 0.655843 1.2692 1.99146 
4.23 -4.59553 0.646204 0.937955 1.4563 
4.24 -4.59753 0.645049 0.818619 1.26318 
4.25 -4.5722 0.6372 0.74821 1.12598 
4.26 -4.50868 0.603416 1.242 1.48767 
4.27 -4.51753 0.606252 0.829951 0.970618 
4.28 -4.48612 0.596335 1.5265 1.59987 
4.29 -4.51681 0.6104 1.16088 1.52219 
4.3 -4.47182 0.59155 0.950142 0.935059 
4.31 -4.43885 0.567135 2.49733 1.99356 
4.32 -4.38612 0.538788 1.85371 1.43024 
4.33 -4.40011 0.553259 1.6586 1.07308 
4.34 -4.43324 0.570444 1.67566 1.7012 
4.35 -4.38327 0.544477 1.41305 1.31034 
4.36 -4.37437 0.538287 1.54573 1.23179 
4.37 -4.37592 0.546098 3.21801 2.37211 
4.38 -4.38499 0.554255 1.20412 0.946884 
4.39 -4.34259 0.522637 2.57905 1.4565 
4.4 -4.22289 0.408767 18.9115 4.95232 
4.41 -4.11819 0.278021 21.5705 3.82316 
4.42 -4.27326 0.48709 3.21706 2.14581 
4.43 -4.26768 0.478681 5.09014 1.85796 
4.44 -4.21639 0.441342 2.50683 0.82748 
4.45 -4.08376 0.307464 8.62365 1.488 
4.46 -4.21369 0.450412 2.48646 1.31547 
4.47 -4.09822 0.320338 9.09664 1.2492 
4.48 -4.16758 0.422391 3.87059 1.34209 
4.49 -4.14137 0.396933 3.62034 1.11891 
4.5 -4.13608 0.381621 3.05611 1.34962 
4.51 -4.07106 0.336015 6.6265 1.32722 
4.52 -4.02159 0.277298 4.15872 0.738071 
4.53 -4.02318 0.268403 8.08799 1.35071 
4.54 -3.9566 0.155529 3.6494 0.70781 
4.55 -4.04647 0.327674 4.30703 1.10787 
4.56 -4.07971 0.370904 6.24243 2.27002 
4.57 -4.0225 0.270844 6.30182 1.23083 
4.58 -3.93672 0.0213185 24.6646 0.581571 
4.59 -3.92588 0.00179556 20.4213 0.490768 
4.6 -3.95342 0.257215 3.21772 0.730666 
4.61 -4.01247 0.287449 12.575 1.56329 
4.62 -3.98466 0.275502 3.05248 0.562581 
4.63 -3.93115 0.129677 13.9223 1.13798 
4.64 -3.93028 0.20003 9.04539 0.783279 
4.65 -3.93199 0.206954 3.00012 0.54304 
4.66 -3.89349 0.118264 10.9172 0.561298 
4.67 -3.91028 0.0924741 14.1823 0.565983 
4.68 -3.86374 0.0735585 6.67695 0.424555 
4.69 -3.85707 0.0456622 4.23176 0.445822 
4.7 -3.89461 0.176587 3.17992 0.533664 
4.71 -3.8848 0.126628 6.62886 0.309382 
4.72 -3.86668 0.0447467 7.03389 0.343248 
4.73 -3.84028 0.0854933 4.86867 0.469871 
4.74 -3.86343 0.168332 3.10763 0.379192 
4.75 -3.83937 0.0245215 7.67656 0.343413 
4.76 -3.83187 0.00976593 5.05891 0.381214 
4.77 -3.83415 0.0781689 4.83988 0.50511 
4.78 -3.82383 0.0549985 2.64393 0.488663 
4.79 -3.81532 0.0748326 2.75657 0.336288 
4.8 -3.8294 7.11111e-05 7.93759 0.392032 
4.81 -3.84749 0.0125393 13.7761 0.414624 
4.82 -3.82057 0.0361956 7.36946 0.386103 
4.83 -3.79054 0.0309244 2.62922 0.275561 
4.84 -3.82053 0.0324474 6.46059 0.374131 
4.85 -3.80413 0.0464385 4.48971 0.324176 
4.86 -3.81638 0.040717 4.70647 0.363276 
4.87 -3.81959 0.11811 4.20449 0.432447 
4.88 -3.79543 0.0703526 1.88743 0.242784 
4.89 -3.78736 0.0574311 2.69256 0.265892 
4.9 -3.78975 0.0376089 2.43958 0.261493 
4.91 -3.79676 0.0932385 3.09413 0.326474 
4.92 -3.77968 0.0125807 4.19707 0.314649 
4.93 -3.77065 0.00789926 4.54505 0.273537 
4.94 -3.78516 0.0417067 5.71051 0.29911 
4.95 -3.7578 0.00117926 2.70114 0.250017 
4.96 -3.75663 0.0203733 2.93326 0.244926 
4.97 -3.77339 0.0365689 3.26557 0.289627 
4.98 -3.76446 0.00473481 2.94834 0.253884 
4.99 -3.7622 0.0541393 1.57814 0.261159 

