4 -4.90813 0.750374 0.434022 1.02939 
4.01 -4.89291 0.746155 0.539932 1.29292 
4.02 -4.88129 0.742664 0.554616 1.2667 
4.03 -4.87106 0.739349 0.466623 1.04784 
4.04 -4.8661 0.737848 0.546858 1.31032 
4.05 -4.84339 0.73012 0.581668 1.2266 
4.06 -4.83234 0.727338 0.473907 1.20873 
4.07 -4.81824 0.722581 0.851633 1.65429 
4.08 -4.81031 0.71993 0.687888 1.34523 
4.09 -4.79063 0.713195 0.544281 1.1333 
4.1 -4.77754 0.708125 0.747597 1.40428 
4.11 -4.76198 0.703436 0.660272 1.41488 
4.12 -4.74744 0.698278 0.69856 1.40067 
4.13 -4.73537 0.694253 0.882879 1.54252 
4.14 -4.71849 0.687333 0.91999 1.67058 
4.15 -4.70755 0.684014 0.587961 0.959695 
4.16 -4.69199 0.677787 1.01727 1.85892 
4.17 -4.68333 0.675554 0.795813 1.29625 
4.18 -4.66742 0.66984 0.917528 1.47689 
4.19 -4.64634 0.661772 0.562982 0.855623 
4.2 -4.6271 0.653754 0.88307 1.25295 
4.21 -4.6168 0.650561 0.922209 1.42151 
4.22 -4.60802 0.647772 1.21171 1.88492 
4.23 -4.5926 0.641146 1.20637 1.512 
4.24 -4.57171 0.632707 0.745475 1.00881 
4.25 -4.54597 0.620268 0.986826 1.17074 
4.26 -4.54732 0.6232 0.94319 1.08052 
4.27 -4.52949 0.614715 1.14388 1.1754 
4.28 -4.50107 0.601057 1.59655 1.98351 
4.29 -4.48723 0.594011 2.22502 2.33862 
4.3 -4.47838 0.592285 1.43462 1.54168 
4.31 -4.45882 0.581389 0.964339 1.26348 
4.32 -4.4406 0.573284 1.2195 1.3479 
4.33 -4.41484 0.560131 1.08507 1.18675 
4.34 -4.41134 0.55938 2.07919 1.77024 
4.35 -4.37323 0.538967 3.38854 2.10562 
4.36 -4.36646 0.535537 3.14561 2.14208 
4.37 -4.34987 0.526485 1.22667 1.05457 
4.38 -4.31376 0.504332 4.32995 2.1134 
4.39 -4.3097 0.504469 3.13829 1.55107 
4.4 -4.28233 0.487046 2.3035 1.34609 
4.41 -4.26169 0.470736 2.88238 1.61451 
4.42 -4.24625 0.466502 3.08012 1.78412 
4.43 -4.22225 0.448988 4.09325 1.72634 
4.44 -4.1911 0.423723 3.76262 1.10721 
4.45 -4.19133 0.429791 3.9269 1.83704 
4.46 -4.17584 0.420306 5.60749 1.59851 
4.47 -4.12651 0.366657 2.07402 0.939955 
4.48 -4.09909 0.343029 10.1999 1.76623 
4.49 -4.09993 0.345619 7.52695 2.11888 
4.5 -4.06799 0.30301 18.2532 3.25081 
4.51 -4.03824 0.251824 5.67542 1.12797 
4.52 -4.01217 0.240179 10.4522 0.974845 
4.53 -4.00659 0.231627 9.59057 1.32163 
4.54 -3.98335 0.187559 5.07174 1.12431 
4.55 -3.98303 0.192357 35.126 1.12661 
4.56 -3.94316 0.106752 9.89748 0.453853 
4.57 -3.93269 0.0666458 4.14131 0.524754 
4.58 -3.92618 0.0582344 4.90869 0.597281 
4.59 -3.92273 0.0155766 2.90192 0.683181 
4.6 -3.90822 0.0299513 11.7812 0.586425 
4.61 -3.90153 0.00255187 5.16869 0.319993 
4.62 -3.90537 0.0257355 10.1732 0.542666 
4.63 -3.89677 0.0485561 3.5978 0.520678 
4.64 -3.8857 0.017723 10.7757 0.456905 
4.65 -3.89113 0.0466228 17.7814 0.474377 
4.66 -3.88804 0.0148031 4.75853 0.469936 
4.67 -3.87808 0.0150356 6.7911 0.464521 
4.68 -3.87058 0.0104495 3.0816 0.476834 
4.69 -3.86744 0.0150756 6.89473 0.49927 
4.7 -3.86802 0.00519281 8.3307 0.419724 
4.71 -3.85621 0.0168411 4.20228 0.420641 
4.72 -3.855 0.0168239 3.59046 0.343863 
4.73 -3.85331 0.00150687 7.40102 0.439073 
4.74 -3.8464 0.0486287 4.1511 0.360111 
4.75 -3.84187 0.0161056 13.0049 0.567283 
4.76 -3.8382 0.0061 4.4963 0.402773 
4.77 -3.83161 0.0188523 6.07257 0.443308 
4.78 -3.83246 0.00813688 3.00693 0.349913 
4.79 -3.8255 0.000665937 5.25085 0.381589 
4.8 -3.81964 0.00462297 4.4138 0.414118 
4.81 -3.81692 0.000619219 7.28279 0.399179 
4.82 -3.81264 0.00988422 7.03528 0.301946 
4.83 -3.80921 0.0172523 3.74472 0.294777 
4.84 -3.80832 0.00777813 3.46771 0.34993 
4.85 -3.80053 0.00538047 2.42081 0.289042 
4.86 -3.7996 0.0118869 3.73791 0.323789 
4.87 -3.79689 0.00167516 4.60883 0.390688 
4.88 -3.7939 0.00370797 4.07859 0.346094 
4.89 -3.78894 0.00654109 2.24865 0.215795 
4.9 -3.78887 0.00444859 1.44596 0.353202 
4.91 -3.78528 0.0191166 3.19104 0.266652 
4.92 -3.78255 0.00840141 5.73235 0.273132 
4.93 -3.77968 0.00370531 8.4333 0.332077 
4.94 -3.77817 0.00156844 4.06013 0.30461 
4.95 -3.77158 0.00892609 3.72985 0.239592 
4.96 -3.77074 0.0184731 3.68646 0.245583 
4.97 -3.76769 0.00300859 3.79397 0.311525 
4.98 -3.76248 0.004995 5.58611 0.306681 
4.99 -3.76045 0.00351531 2.99403 0.340239 

