0 -6 1 nan nan 
0.08 -6 1 0 0 
0.16 -6 1 0 0 
0.24 -6 1 0 0 
0.32 -6 1 0 0 
0.4 -6 1 0 0 
0.48 -6 1 0 0 
0.56 -6 1 0 0 
0.64 -6 1 0 0 
0.72 -6 1 0 0 
0.8 -6 1 0 0 
0.88 -5.99998 0.999997 6.70034e-06 0.000274105 
0.96 -5.99995 0.999991 1.82407e-05 0.000684028 
1.04 -5.99988 0.999979 3.849e-05 0.00133235 
1.12 -5.99968 0.999947 9.72487e-05 0.00312585 
1.2 -5.99931 0.999884 0.00017479 0.0052437 
1.28 -5.99904 0.99984 0.000219537 0.00617448 
1.36 -5.99868 0.999781 0.000307712 0.00814533 
1.44 -5.99675 0.999458 0.000631914 0.0157348 
1.52 -5.99577 0.999295 0.000946511 0.0224174 
1.6 -5.99202 0.998667 0.00165741 0.0365502 
1.68 -5.98959 0.998255 0.00196965 0.0411214 
1.76 -5.98635 0.997701 0.00270411 0.0529993 
1.84 -5.98165 0.996895 0.00319639 0.0591189 
1.92 -5.97618 0.995938 0.00482961 0.0855838 
2 -5.96825 0.994596 0.00527739 0.0888993 
2.08 -5.95913 0.993037 0.0082094 0.130122 
2.16 -5.94957 0.991342 0.00925536 0.140718 
2.24 -5.93529 0.988847 0.00831619 0.122808 
2.32 -5.92316 0.986785 0.0121226 0.165747 
2.4 -5.90245 0.982996 0.0191763 0.238092 
2.48 -5.88558 0.979973 0.0151555 0.183334 
2.56 -5.86401 0.976003 0.0265509 0.302901 
2.64 -5.83934 0.971582 0.028356 0.306892 
2.72 -5.81575 0.967079 0.0284606 0.288971 
2.8 -5.7856 0.961404 0.0385071 0.370969 
2.88 -5.7548 0.955618 0.0408206 0.393432 
2.96 -5.72208 0.949123 0.0456873 0.383519 
3.04 -5.69574 0.943961 0.0582518 0.471582 
3.12 -5.63449 0.931366 0.0806449 0.554664 
3.2 -5.61637 0.92816 0.0772471 0.550493 
3.28 -5.55324 0.91461 0.0996011 0.661655 
3.36 -5.51913 0.907028 0.11462 0.652849 
3.44 -5.44424 0.890773 0.140792 0.768845 
3.52 -5.38258 0.877096 0.139125 0.711464 
3.6 -5.31333 0.860305 0.219962 0.979521 
3.68 -5.23631 0.841233 0.288053 1.19127 
3.76 -5.17788 0.826569 0.270318 0.993529 
3.84 -5.09335 0.803973 0.435794 1.44941 
3.92 -4.99203 0.775837 0.364825 1.01898 
4 -4.90742 0.749846 0.462968 1.07345 
4.08 -4.79103 0.711796 0.414558 0.826147 
4.16 -4.69827 0.683837 0.518194 0.898965 
4.24 -4.554 0.619787 1.99515 2.04191 
4.32 -4.45123 0.581458 1.46736 1.46015 
4.4 -4.20797 0.444228 3.74153 1.72856 
4.48 -4.1989 0.436924 2.39648 1.31274 
4.56 -3.97097 0.181446 10.3073 1.08199 
4.64 -3.89273 0.0277689 3.76736 0.445794 
4.72 -3.85871 0.0219941 8.75868 0.519305 
4.8 -3.82063 0.0125007 7.94009 0.360052 
4.88 -3.8018 0.0180444 8.51586 0.351428 
4.96 -3.78856 0.0538933 5.34677 0.357489 
5.04 -3.73975 0.0338607 2.37564 0.286457 
5.12 -3.73963 0.0431704 1.84339 0.271035 
5.2 -3.70492 0.00968889 2.07877 0.248848 
5.28 -3.70308 0.0315644 3.30386 0.178696 
5.36 -3.67727 0.0176504 1.71332 0.187208 
5.44 -3.66265 0.00729481 1.1456 0.147885 
5.52 -3.63471 0.00429037 2.12005 0.190077 
5.6 -3.63246 0.00481185 2.02176 0.193632 
5.68 -3.61619 0.0153037 0.861456 0.155752 
5.76 -3.61211 0.0102993 1.16586 0.131536 
5.84 -3.59617 0.0125956 1.30202 0.117059 
5.92 -3.57899 0.00342519 0.790245 0.118503 
6 -3.57227 0.00501037 0.998385 0.114519 
6.08 -3.55403 0.000171852 0.632356 0.119868 
6.16 -3.55137 0.00290074 0.701075 0.122028 
6.24 -3.53992 0.00776889 1.09398 0.116733 
6.32 -3.53202 0.00375407 0.462413 0.102558 
6.4 -3.52491 0.00490963 0.670079 0.0931909 
6.48 -3.51519 0.00851852 0.526056 0.0908293 
6.56 -3.51233 0.00988444 0.916795 0.0752081 
6.64 -3.49762 0.00780741 0.568387 0.115016 
6.72 -3.49694 0.00538667 0.570459 0.0931902 
6.8 -3.48176 0.00249481 0.643706 0.100906 
6.88 -3.48173 0.00380444 0.581213 0.0731532 
6.96 -3.47162 0.00581037 0.579985 0.0913177 
7.04 -3.46481 0.00192593 0.591521 0.0850097 
7.12 -3.46046 0.00411259 0.582779 0.0717878 
7.2 -3.45682 0.00192593 0.467251 0.0675269 
7.28 -3.4443 0.0090637 0.509114 0.0726494 
7.36 -3.43916 0.00253333 0.383835 0.0670262 
7.44 -3.43393 0.0108889 0.438743 0.0431328 
7.52 -3.42702 0.00220741 0.500341 0.0570204 
7.6 -3.42876 0.00930667 0.387375 0.0597722 
7.68 -3.42062 0.00785185 0.394484 0.0642777 
7.76 -3.4133 0.00478519 0.352176 0.0637112 
7.84 -3.41339 0.00422519 0.277245 0.0598545 
7.92 -3.40658 0.00187259 0.486851 0.0583516 

