0 -6 1 nan nan 
0.08 -6 1 0 0 
0.16 -6 1 0 0 
0.24 -6 1 0 0 
0.32 -6 1 0 0 
0.4 -6 1 0 0 
0.48 -6 1 0 0 
0.56 -6 1 0 0 
0.64 -6 1 0 0 
0.72 -6 1 0 0 
0.8 -5.99999 0.999999 3.10938e-06 0.000139922 
0.88 -6 1 0 0 
0.96 -5.99996 0.999994 1.26953e-05 0.000476074 
1.04 -5.9999 0.999984 2.92188e-05 0.00101142 
1.12 -5.9998 0.999966 6.10603e-05 0.00196265 
1.2 -5.99941 0.999901 0.00019124 0.00545052 
1.28 -5.99906 0.999842 0.000278555 0.00771701 
1.36 -5.99823 0.999704 0.00040102 0.0104969 
1.44 -5.99704 0.999506 0.000640408 0.0159275 
1.52 -5.99533 0.999216 0.00102525 0.0239244 
1.6 -5.99326 0.998867 0.00155284 0.0338122 
1.68 -5.98949 0.998227 0.00223271 0.0454506 
1.76 -5.98637 0.9977 0.0026875 0.0517787 
1.84 -5.98123 0.996818 0.00442584 0.0818806 
1.92 -5.97511 0.99579 0.00452198 0.0799828 
2 -5.96783 0.994542 0.00476527 0.0802414 
2.08 -5.95819 0.99286 0.0101313 0.162608 
2.16 -5.94938 0.991324 0.00942546 0.141491 
2.24 -5.93609 0.98901 0.0132608 0.186309 
2.32 -5.92174 0.986492 0.0122326 0.168114 
2.4 -5.90358 0.983244 0.0169967 0.215147 
2.48 -5.88718 0.980256 0.0202045 0.243851 
2.56 -5.86651 0.976481 0.0261639 0.29389 
2.64 -5.84365 0.972321 0.026175 0.291661 
2.72 -5.8177 0.967531 0.0267168 0.272638 
2.8 -5.78946 0.962229 0.0343157 0.343948 
2.88 -5.76172 0.956842 0.0421551 0.398755 
2.96 -5.72525 0.949767 0.0467458 0.384829 
3.04 -5.68302 0.941383 0.0550295 0.451904 
3.12 -5.64424 0.933555 0.0764506 0.534646 
3.2 -5.60525 0.925582 0.0724142 0.511463 
3.28 -5.55119 0.914106 0.0848467 0.5641 
3.36 -5.50315 0.90384 0.10271 0.607474 
3.44 -5.44593 0.891222 0.120601 0.677593 
3.52 -5.38888 0.878602 0.150104 0.782761 
3.6 -5.3058 0.85865 0.194389 0.827247 
3.68 -5.24488 0.843375 0.209549 0.837543 
3.76 -5.17161 0.824847 0.33902 1.19614 
3.84 -5.08694 0.802751 0.305891 0.932292 
3.92 -4.99502 0.776324 0.340751 0.97029 
4 -4.90622 0.750837 0.537147 1.30266 
4.08 -4.78979 0.713964 0.501275 1.13525 
4.16 -4.68804 0.677221 1.0904 1.54483 
4.24 -4.55442 0.624062 1.06416 1.54009 
4.32 -4.46604 0.59081 0.818129 0.994978 
4.4 -4.2162 0.426484 5.85566 2.57884 
4.48 -4.16888 0.420035 4.56425 1.80252 
4.56 -4.01172 0.279874 4.09592 0.975858 
4.64 -3.89272 0.00268125 15.432 0.424386 
4.72 -3.85506 0.0740313 3.90083 0.49674 
4.8 -3.83301 0.017065 4.25043 0.40061 
4.88 -3.79362 0.0212125 3.31705 0.283864 
4.96 -3.77058 0.00248625 3.54785 0.247345 
5.04 -3.74927 0.0072875 3.31588 0.275704 
5.12 -3.72087 0.00038375 2.84737 0.207591 
5.2 -3.7015 0.00954 2.49862 0.206253 
5.28 -3.68917 0.0076375 2.14424 0.167442 
5.36 -3.67383 0.00148 1.44362 0.21202 
5.44 -3.66001 0.00549625 1.24042 0.124902 
5.52 -3.64621 0.0158362 1.13767 0.132131 
5.6 -3.63028 0.0061925 1.22542 0.162733 
5.68 -3.61742 0.00273375 0.95554 0.173713 
5.76 -3.60677 0.0070625 0.928219 0.154057 
5.84 -3.59232 0.0060525 0.977376 0.126015 
5.92 -3.58519 0.0091925 1.14633 0.158073 
6 -3.57205 0.0106925 0.853981 0.118478 
6.08 -3.56218 0.0014325 1.08299 0.121501 
6.16 -3.55167 0.0020825 1.05552 0.105655 
6.24 -3.546 0.00834125 0.987263 0.122472 
6.32 -3.53089 0.0097125 0.884155 0.10728 
6.4 -3.52419 0.00867 0.623145 0.0802366 
6.48 -3.516 0.0108825 0.491268 0.10247 
6.56 -3.50643 0.0048525 0.645858 0.11105 
6.64 -3.50118 0.00046 0.692724 0.0913228 
6.72 -3.49414 0.0004475 0.539676 0.0972607 
6.8 -3.49012 3.25e-05 0.545355 0.0792688 
6.88 -3.47697 0.00033625 0.693102 0.0790321 
6.96 -3.47552 0.00371625 0.486678 0.0915558 
7.04 -3.46647 0.00287625 0.589286 0.0916555 
7.12 -3.463 0.00095375 0.615221 0.0796916 
7.2 -3.45145 0.00461375 0.559312 0.0745451 
7.28 -3.44781 0.00196375 0.418481 0.0744968 
7.36 -3.43859 4.625e-05 0.485529 0.0815586 
7.44 -3.43541 0.0038325 0.409641 0.0570114 
7.52 -3.42966 0.000215 0.397491 0.0652197 
7.6 -3.42607 0.00050125 0.409182 0.064672 
7.68 -3.42009 0.00322875 0.36294 0.0637369 
7.76 -3.41455 0.002125 0.363231 0.0719166 
7.84 -3.40599 0.00087875 0.311358 0.0688912 
7.92 -3.40321 0.0049175 0.32649 0.0594389 

